9650,120,16,8, Phường 11, Quận Bình Thạnh,30,30,Sổ hồng,14/01/2024,21785435,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-chia-tai-san-hem-xe-hoi-phan-van-tri-binh-thanh-120m2-chi-9-65ty-id21785435
9950,56,12.2,4.6, Phường 5, Quận Phú Nhuận,6,5,Sổ hồng,14/01/2024,22307036,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/nha-3-mat-tien-5-tang-hxh-thong-thich-quang-duc-phu-nhuan-9-x-ty-id22307036
10490,163,21,8.3, Phường Tân Chánh Hiệp, Quận 12,6,3,Sổ hồng,14/01/2024,22074338,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/q12-hot-nha-2-mat-tien-kinh-doanh-163m2-2t-gan-hiep-thanh-city-id22074338
10500,50,13,3.8, Phường 5, Quận Tân Bình,5,4,Sổ hồng,14/01/2024,21674399,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hem-6m-khu-kinh-doanh-buon-ban-sam-uat-cmt8-50m2-4tang-giap-q-3-id21674399
10500,80,16,5, Phường Tân Tạo, Quận Bình Tân,6,3,Sổ hồng,14/01/2024,21818607,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mat-tien-kinh-doanh-duong-55-dt-5x16m-tan-tao-gia-10-ty-id21818607
10500,90,23,4, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức),3,2,Sổ hồng,14/01/2024,22281922,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-kinh-doanh-trinh-hoai-duc-trung-tam-tp-thu-duc-id22281922
11200,82,20,5, Phường 16, Quận Gò Vấp,4,5,Sổ hồng,14/01/2024,22463583,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-so-10-5x20-467-6-le-duc-tho-p16-go-vap-citypl-id22463583
11500,74.25,6.6,11.25, Phường 12, Quận Phú Nhuận,3,4,Sổ hồng,14/01/2024,22456865,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/re-11-5-ty-ba-n-goc-3-mt-d-tran-cao-van-q-pn-11-25m-x-6-6m-id22456865
11900,97,15.5,7, Phường 17, Quận Gò Vấp,4,2,Sổ hồng,14/01/2024,22458241,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-2-can-nha-re-dep-145-51-5-le-duc-tho-p17-go-vap-cho-can-cu-k226-id22458241
11990,123,15,6.2, Phường 10, Quận 3,9,2,Sổ hồng,14/01/2024,21598165,https://mogi.vn/quan-3/mua-nha-hem-ngo/nha-chinh-chu-cmt8-q-3-123m2-6-2x15-gan-cho-hoa-hung-chi-97tr-m2-id21598165
12390,230,36,5.5, Phường 13, Quận Gò Vấp,3,2,Sổ hồng,14/01/2024,21664146,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/qgv-nha-hem-xe-tai-duong-le-duc-tho-ngang-5-5m-235m2-5x-trieu-m2-id21664146
12400,100,20,5, Phường Bình Trị Đông B, Quận Bình Tân,6,3,Sổ hồng,14/01/2024,21838449,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-5-p-binh-tri-dong-b-5-x-20m-3-5-tam-gia-12-4-id21838449
12950,160,17,9, Phường 5, Quận Phú Nhuận,40,40,Sổ hồng,14/01/2024,22039170,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/gia-dau-tu-160m2-chi-12-95-ty-hem-xe-hoi-hoang-hoa-tham-phu-nhuan-id22039170
13500,161,31,5.5, Phường Tây Thạnh, Quận Tân Phú,18,19,Sổ hồng,14/01/2024,21521385,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mat-tien-nb-pham-ngoc-thao-161m2-5x31m-4-tang-nhi-nh-13-ty-id21521385
13800,68,17,4, Phường Tân Thành, Quận Tân Phú,2,2,Sổ hồng,14/01/2024,21410828,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/nha-mat-tien-kinh-doanh-duong-20m-gan-mui-tau-luy-ban-bich-au-co-id21410828
13900,100,25,4, Phường 2, Quận Tân Bình,5,5,Không xác định,14/01/2024,22370689,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-cuc-dep-le-van-sy-p2-tan-binh-100m2-4-tang-gia-chi-13-9-ty-id22370689
13900,390,60,7.8, Xã Tân Hiệp, Huyện Hóc Môn,4,4,Sổ hồng,14/01/2024,22227781,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/390m2-biet-thu-san-vuon-song-hanh-hoc-mon-7-8x60-ha-soc-3-ty-gap-ban-id22227781
14000,76,15,4, Phường Phạm Ngũ Lão, Quận 1,6,6,Sổ hồng,14/01/2024,22396817,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-nha-goc-2mt-bui-vien-p-pham-ngu-lao-4x15m-4-tang-gia-14-ty-id22396817
14990,130,30,5, Phường 3, Quận Bình Thạnh,32,32,Sổ hồng,14/01/2024,22265074,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/thu-1-2ty-chdv-mat-tien-khu-phan-dang-luu-binh-thanh-130m2-chi-14-99t-id22265074
15500,73,18,4.05, Phường Tân Thành, Quận Tân Phú,5,5,Sổ hồng,13/01/2024,21681306,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/nha-duc-5-tam-mat-tien-duong-vuon-lai-sam-uat-gan-ubnd-quan-tan-phu-id21681306
16490,175,34,5.2, Phường Tân Thới Nhất, Quận 12,29,29,Sổ hồng,14/01/2024,22166629,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/q12-ban-nha-2-mat-tien-26p-chdv-tn-70-100-trieu-th-175m2-6t-tm-id22166629
17000,100,11,8.5, Phường Thảo Điền, Quận 2 (TP. Thủ Đức),4,4,Sổ hồng,14/01/2024,22463509,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-gap-nha-thao-dien-thanh-pho-thu-duc-nha-de-o-hoac-cho-thue-lai-id22463509
17000,80,20,4, Phường Tân Quý, Quận Tân Phú,4,5,Sổ hồng,14/01/2024,22388931,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mat-tien-kinh-doanh-go-da-u-80m2-4x20-3lau-via-he-5m-hdt-28tr-th-id22388931
19000,111,20,5.5, Phường 7, Quận Tân Bình,9,6,Sổ hồng,14/01/2024,21459237,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hem-oto-tranh-ly-thuong-kiet-q-tan-binh-111m2-5tang-co-thang-may-id21459237
20000,176,35,5, Phường 8, Quận Gò Vấp,2,1,Sổ hồng,14/01/2024,22068516,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-rong-mat-tien-duong-5x35-1220-quang-trung-p8-go-vap-id22068516
21000,90,20,4.5, Phường Bình Trị Đông B, Quận Bình Tân,6,3,Sổ hồng,14/01/2024,21609520,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-ten-lua-p-binh-tri-dong-b-4-5-x-20m-3-5-tam-gia-id21609520
22150,410,51,8, Xã Xuân Thới Đông, Huyện Hóc Môn,19,19,Sổ hồng,14/01/2024,22272551,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/hm-khach-san-mat-tien-kd-gan-quoc-lo-22-tn-220-trieu-th-410m2-5t-id22272551
23000,111,18.5,6, Phường Tân Phong, Quận 7,4,4,Sổ hồng,14/01/2024,22305350,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-can-nha-pho-hung-gia-xay-5-lau-duong-8m-xe-oto-dau-tan-nha-quan-7-id22305350
23500,200,20,10, Phường Bình Trị Đông B, Quận Bình Tân,4,4,Sổ hồng,14/01/2024,22285510,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/ban-biet-thu-mt-duong-so-19d-10-x-20m-2-tam-gia-23-5-ty-khu-ten-lu-id22285510
25000,386,50,8, Phường 10, Quận Gò Vấp,6,3,Sổ hồng,14/01/2024,22331314,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-rong-2-mat-hem-61-9-quang-trung-phuong-10-go-vap-id22331314
26000,105,23,4, Phường Nguyễn Cư Trinh, Quận 1,4,3,Sổ đỏ,14/01/2024,22421493,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/can-ban-nha-mt-duong-cong-quynhh-quan-1-dt-4x22m-5-tang-26-ty-tl-id22421493
26000,610,60,20, Phường Thạnh Lộc, Quận 12,100,100,Sổ hồng,14/01/2024,22301033,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/lai-xuat-vung-hon-bank-moi-nam-co-trong-tui-1-7-t-y-600m2-105-chdv-id22301033
28000,200,25,8, Phường Cầu Ông Lãnh, Quận 1,1,2,Sổ hồng,14/01/2024,22402530,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/sieu-re-28-ty-ba-n-mt-ngang-lo-n-8-25m-nguye-n-tha-i-ho-c-q1-2-tang-id22402530
28000,70,20,4, Phường Tân Định, Quận 1,1,2,Sổ hồng,14/01/2024,21738409,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/gia-re-28-ty-ban-lo-mt-d-tran-quang-khai-quan-1-4-20m-xay-5-tang-id21738409
30000,100,25,4, Phường 12, Quận 10,4,5,Sổ hồng,14/01/2024,22425516,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-khach-san-mt-le-hong-phong-ngay-khu-khach-san-phuong-12-quan-10-id22425516
30000,126,18,7, Phường Tân Phong, Quận 7,4,4,Sổ hồng,14/01/2024,22199482,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/hang-hiem-gia-hot-ban-biet-thu-my-giang-ngay-ho-ban-nguyet-chi-30-ty-id22199482
30000,222,20,11.2, Phường Bình Trị Đông B, Quận Bình Tân,6,3,Không xác định,14/01/2024,21852583,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-goc-2-mt-duong-so-24a-p-binh-tri-dong-b-11-2-x-20m-1-lau-id21852583
33000,226.1,20.5,11, Phường Tân Quý, Quận Tân Phú,3,4,Sổ hồng,14/01/2024,21618463,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/biet-thu-goc-2-mat-tien-kd-p-tan-quy-doi-dien-truong-hoc-11x20-5m-id21618463
34000,180,18,10, Phường Phú Thuận, Quận 7,24,25,Sổ hồng,14/01/2024,22218737,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/di-nuoc-ngoai-ban-cap-nha-pho-la-casa-24p-chdv-duong-hoang-quoc-viet-id22218737
35000,126,18,7, Phường Tân Phú, Quận 7,5,5,Sổ hồng,14/01/2024,22397857,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-gia-re-biet-thu-nam-vien-7-18m-3-lau-ngay-phu-my-hung-quan-7-id22397857
38000,68,17,4, Phường 5, Quận 3,5,5,Sổ hồng,14/01/2024,22161235,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ba-n-can-mt-re-nha-t-vo-van-ta-n-2-chie-u-q3-4-17m-5-ta-ng-chi-38ty-id22161235
40000,160,20,8, Phường Bình Trị Đông B, Quận Bình Tân,6,3,Sổ hồng,14/01/2024,21824471,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-1-p-binh-tri-dong-b-8-x-20m-3-tam-gia-40-ty-id21824471
45000,144,18,8, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức),3,3,Sổ hồng,14/01/2024,22321342,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-building-hien-dai-ham-7-tang-ngay-ubnd-tp-thu-duc-45-ty-id22321342
49000,270,36,11.5, Phường 5, Quận Tân Bình,2,3,Sổ hồng,14/01/2024,21687848,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/gia-soc-49ty-ban-mt-ngang-lon-11-5-36m-3lau-khong-dinh-tuyen-metro-id21687848
59999,160,20,8, Phường Bình An, Quận 2 (TP. Thủ Đức),1,7,Sổ hồng,14/01/2024,22045702,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-building-moi-dep-ngay-tran-nao-q-2-8x20-ham-6-lau-65-ty-tl-id22045702
114999,910,35,25, Phường Thảo Điền, Quận 2 (TP. Thủ Đức),6,6,Sổ hồng,14/01/2024,22216376,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-goc-2mt-duong-nguyen-u-di-p-thao-dien-q-2-25x35-115-ty-tl-id22216376
150000,1100,35,35, Phường Thảo Điền, Quận 2 (TP. Thủ Đức),5,5,Sổ hồng,14/01/2024,22216644,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-cuc-dep-compound-thao-dien-1100m2-full-noi-that-150-ty-tl-id22216644
